"Notes","County","County Code",Deaths,Population,Crude Rate,Crude Rate Lower 95% Confidence Interval,Crude Rate Upper 95% Confidence Interval
,"Karnes County, TX","48255",11,106654,Unreliable,5.15,18.45
,"Kaufman County, TX","48257",28,840503,3.33,2.21,4.81
,"Kendall County, TX","48259",11,296668,Unreliable,1.85,6.63
,"Kerr County, TX","48265",43,359699,11.95,8.65,16.10
,"Kleberg County, TX","48273",16,220735,Unreliable,4.14,11.77
,"Lamar County, TX","48277",20,347354,5.76,3.52,8.89
,"Lavaca County, TX","48285",10,139273,Unreliable,3.44,13.20
,"Liberty County, TX","48291",22,574582,3.83,2.40,5.80
,"Llano County, TX","48299",23,143763,16.00,10.14,24.01
,"Lubbock County, TX","48303",168,2109094,7.97,6.76,9.17
,"McLennan County, TX","48309",158,1741016,9.08,7.66,10.49
,"Matagorda County, TX","48321",11,257103,Unreliable,2.14,7.66
,"Maverick County, TX","48323",17,403769,Unreliable,2.45,6.74
,"Medina County, TX","48325",21,345564,6.08,3.76,9.29
,"Midland County, TX","48329",72,1145399,6.29,4.92,7.92
,"Milam County, TX","48331",16,172814,Unreliable,5.29,15.04
,"Mitchell County, TX","48335",12,61423,Unreliable,10.09,34.13
,"Montague County, TX","48337",14,136548,Unreliable,5.61,17.20
,"Montgomery County, TX","48339",181,3881096,4.66,3.98,5.34
,"Moore County, TX","48341",19,153186,Unreliable,7.47,19.37
,"Nacogdoches County, TX","48347",20,458596,4.36,2.66,6.74
,"Navarro County, TX","48349",19,341458,Unreliable,3.35,8.69
,"Nolan County, TX","48353",22,104465,21.06,13.20,31.88
,"Nueces County, TX","48355",253,2515173,10.06,8.82,11.30
,"Orange County, TX","48361",35,587629,5.96,4.15,8.28
,"Palo Pinto County, TX","48363",23,198567,11.58,7.34,17.38
,"Panola County, TX","48365",15,164482,Unreliable,5.10,15.04
,"Parker County, TX","48367",50,914777,5.47,4.06,7.21
,"Polk County, TX","48373",22,337303,6.52,4.09,9.87
,"Potter County, TX","48375",128,843443,15.18,12.55,17.80
,"Randall County, TX","48381",74,925890,7.99,6.28,10.03
,"Reeves County, TX","48389",10,104919,Unreliable,4.57,17.53
,"Rockwall County, TX","48397",26,660253,3.94,2.57,5.77
,"Runnels County, TX","48399",14,72488,Unreliable,10.56,32.40
,"Rusk County, TX","48401",24,375036,6.40,4.10,9.52
,"San Augustine County, TX","48405",10,58894,Unreliable,8.14,31.23
,"San Patricio County, TX","48409",46,468902,9.81,7.18,13.09
,"Shelby County, TX","48419",17,178493,Unreliable,5.55,15.25
,"Smith County, TX","48423",77,1573847,4.89,3.86,6.11
,"Tarrant County, TX","48439",716,14098192,5.08,4.71,5.45
,"Taylor County, TX","48441",127,953810,13.32,11.00,15.63
,"Tom Green County, TX","48451",63,823461,7.65,5.88,9.79
,"Travis County, TX","48453",447,8397375,5.32,4.83,5.82
,"Trinity County, TX","48455",12,101519,Unreliable,6.11,20.65
,"Tyler County, TX","48457",12,150456,Unreliable,4.12,13.93
,"Upshur County, TX","48459",23,286104,8.04,5.10,12.06
,"Uvalde County, TX","48463",18,189292,Unreliable,5.64,15.03
,"Val Verde County, TX","48465",29,342904,8.46,5.66,12.15
,"Van Zandt County, TX","48467",15,381084,Unreliable,2.20,6.49
,"Victoria County, TX","48469",60,642161,9.34,7.13,12.03
,"Walker County, TX","48471",11,498485,Unreliable,1.10,3.95
,"Waller County, TX","48473",11,350483,Unreliable,1.57,5.62
,"Ward County, TX","48475",12,81380,Unreliable,7.62,25.76
,"Washington County, TX","48477",13,244439,Unreliable,2.83,9.09
,"Webb County, TX","48479",118,1897438,6.22,5.10,7.34
,"Wharton County, TX","48481",16,290748,Unreliable,3.15,8.94
,"Wichita County, TX","48485",133,924239,14.39,11.94,16.84
,"Willacy County, TX","48489",12,151994,Unreliable,4.08,13.79
,"Williamson County, TX","48491",168,3702311,4.54,3.85,5.22
,"Wilson County, TX","48493",25,338418,7.39,4.78,10.91
,"Wise County, TX","48497",20,454455,4.40,2.69,6.80
,"Wood County, TX","48499",20,307723,6.50,3.97,10.04
,"Young County, TX","48503",10,127147,Unreliable,3.77,14.46
,"Box Elder County, UT","49003",12,372623,Unreliable,1.66,5.63
,"Cache County, UT","49005",25,858583,2.91,1.88,4.30
,"Carbon County, UT","49007",13,143553,Unreliable,4.82,15.49
,"Davis County, UT","49011",72,2384941,3.02,2.36,3.80
,"Duchesne County, UT","49013",18,141815,Unreliable,7.52,20.06
,"Grand County, UT","49019",11,67076,Unreliable,8.19,29.34
,"Iron County, UT","49021",21,350969,5.98,3.70,9.15
,"Salt Lake County, UT","49035",429,7848850,5.47,4.95,5.98
,"San Juan County, UT","49037",14,109004,Unreliable,7.02,21.55
,"Sanpete County, UT","49039",11,206498,Unreliable,2.66,9.53
,"Summit County, UT","49043",13,282715,Unreliable,2.45,7.86
,"Tooele County, UT","49045",18,459767,Unreliable,2.32,6.19
,"Uintah County, UT","49047",31,253045,12.25,8.32,17.39
,"Utah County, UT","49049",69,4145242,1.66,1.30,2.11
,"Washington County, UT","49053",51,1130513,4.51,3.36,5.93
,"Weber County, UT","49057",99,1738540,5.69,4.63,6.93
,"Addison County, VT","50001",11,258320,Unreliable,2.13,7.62
,"Bennington County, VT","50003",26,252307,10.30,6.73,15.10
,"Caledonia County, VT","50005",14,213710,Unreliable,3.58,10.99
,"Chittenden County, VT","50007",85,1133677,7.50,5.99,9.27
,"Franklin County, VT","50011",28,342498,8.18,5.43,11.82
,"Lamoille County, VT","50015",16,176716,Unreliable,5.18,14.70
,"Orange County, VT","50017",20,202457,9.88,6.03,15.26
,"Orleans County, VT","50019",22,188999,11.64,7.29,17.62
,"Rutland County, VT","50021",50,415704,12.03,8.93,15.86
,"Washington County, VT","50023",35,410272,8.53,5.94,11.86
,"Windham County, VT","50025",29,301949,9.60,6.43,13.79
,"Windsor County, VT","50027",36,388762,9.26,6.49,12.82
,"Accomack County, VA","51001",23,229362,10.03,6.36,15.05
,"Albemarle County, VA","51003",29,745820,3.89,2.60,5.58
,"Alleghany County, VA","51005",11,108145,Unreliable,5.08,18.20
,"Amherst County, VA","51009",10,222631,Unreliable,2.15,8.26
,"Appomattox County, VA","51011",10,108856,Unreliable,4.41,16.89
,"Arlington County, VA","51013",25,1620356,1.54,1.00,2.28
,"Augusta County, VA","51015",31,523244,5.92,4.03,8.41
,"Bedford County, VA","51019",27,537810,5.02,3.31,7.30
,"Botetourt County, VA","51023",11,232568,Unreliable,2.36,8.46
,"Brunswick County, VA","51025",10,115271,Unreliable,4.16,15.95
,"Buchanan County, VA","51027",10,155396,Unreliable,3.09,11.83
,"Campbell County, VA","51031",22,385026,5.71,3.58,8.65
,"Caroline County, VA","51033",12,211196,Unreliable,2.94,9.93
,"Carroll County, VA","51035",16,207894,Unreliable,4.40,12.50
,"Chesterfield County, VA","51041",82,2379897,3.45,2.74,4.28
,"Culpeper County, VA","51047",24,352933,6.80,4.36,10.12
,"Fairfax County, VA","51059",148,7996108,1.85,1.55,2.15
,"Fauquier County, VA","51061",24,484668,4.95,3.17,7.37
,"Franklin County, VA","51067",34,393708,8.64,5.98,12.07
,"Frederick County, VA","51069",41,595468,6.89,4.94,9.34
,"Giles County, VA","51071",10,117706,Unreliable,4.07,15.62
,"Gloucester County, VA","51073",12,260321,Unreliable,2.38,8.05
,"Grayson County, VA","51077",11,108219,Unreliable,5.07,18.19
,"Halifax County, VA","51083",20,243312,8.22,5.02,12.69
,"Hanover County, VA","51085",21,731795,2.87,1.78,4.39
,"Henrico County, VA","51087",62,2280168,2.72,2.08,3.49
,"Henry County, VA","51089",22,360761,6.10,3.82,9.23
,"Isle of Wight County, VA","51093",11,255187,Unreliable,2.15,7.71
,"James City County, VA","51095",29,519094,5.59,3.74,8.02
,"Lee County, VA","51105",14,169779,Unreliable,4.51,13.84
,"Loudoun County, VA","51107",51,2692771,1.89,1.41,2.49
,"Louisa County, VA","51109",12,248360,Unreliable,2.50,8.44
,"Mecklenburg County, VA","51117",16,216514,Unreliable,4.22,12.00
,"Montgomery County, VA","51121",19,685785,Unreliable,1.67,4.33
,"New Kent County, VA","51127",12,148231,Unreliable,4.18,14.14
,"Orange County, VA","51137",16,250401,Unreliable,3.65,10.38
,"Page County, VA","51139",13,166615,Unreliable,4.15,13.34
,"Patrick County, VA","51141",13,125546,Unreliable,5.51,17.71
,"Pittsylvania County, VA","51143",22,431251,5.10,3.20,7.72
,"Prince George County, VA","51149",12,264537,Unreliable,2.34,7.92
,"Prince William County, VA","51153",73,3192974,2.29,1.79,2.87
,"Pulaski County, VA","51155",27,239641,11.27,7.42,16.39
,"Roanoke County, VA","51161",51,657738,7.75,5.77,10.19
,"Rockingham County, VA","51165",20,557668,3.59,2.19,5.54
,"Scott County, VA","51169",15,154045,Unreliable,5.45,16.06
,"Shenandoah County, VA","51171",19,302408,Unreliable,3.78,9.81
,"Smyth County, VA","51173",24,216971,11.06,7.09,16.46
,"Spotsylvania County, VA","51177",27,922507,2.93,1.93,4.26
,"Stafford County, VA","51179",18,1012635,Unreliable,1.05,2.81
,"Tazewell County, VA","51185",25,295149,8.47,5.48,12.50
,"Warren County, VA","51187",18,275654,Unreliable,3.87,10.32
,"Washington County, VA","51191",27,380970,7.09,4.67,10.31
,"Wise County, VA","51195",19,273451,Unreliable,4.18,10.85
,"Wythe County, VA","51197",13,202920,Unreliable,3.41,10.96
,"York County, VA","51199",21,472289,4.45,2.75,6.80
,"Alexandria city, VA","51510",24,1088781,2.20,1.41,3.28
,"Bristol city, VA","51520",20,118660,16.85,10.30,26.03
,"Charlottesville city, VA","51540",13,326853,Unreliable,2.12,6.80
,"Chesapeake city, VA","51550",49,1665177,2.94,2.18,3.89
,"Danville city, VA","51590",19,291198,Unreliable,3.93,10.19
,"Hampton city, VA","51650",63,948934,6.64,5.10,8.49
,"Harrisonburg city, VA","51660",12,370753,Unreliable,1.67,5.65
,"Lynchburg city, VA","51680",33,562374,5.87,4.04,8.24
,"Martinsville city, VA","51690",11,93154,Unreliable,5.89,21.13
,"Newport News city, VA","51700",57,1266434,4.50,3.41,5.83
,"Norfolk city, VA","51710",78,1714596,4.55,3.60,5.68
,"Petersburg city, VA","51730",12,224261,Unreliable,2.76,9.35
,"Portsmouth city, VA","51740",37,667264,5.55,3.90,7.64
,"Richmond city, VA","51760",65,1561677,4.16,3.21,5.31
,"Roanoke city, VA","51770",64,696350,9.19,7.08,11.74
,"Salem city, VA","51775",14,178569,Unreliable,4.29,13.15
,"Staunton city, VA","51790",23,172049,13.37,8.47,20.06
,"Suffolk city, VA","51800",20,623498,3.21,1.96,4.95
,"Virginia Beach city, VA","51810",140,3155404,4.44,3.70,5.17
,"Waynesboro city, VA","51820",17,153592,Unreliable,6.45,17.72
,"Winchester city, VA","51840",18,193677,Unreliable,5.51,14.69
,"Adams County, WA","53001",14,135986,Unreliable,5.63,17.27
,"Asotin County, WA","53003",22,156437,14.06,8.81,21.29
,"Benton County, WA","53005",140,1359405,10.30,8.59,12.00
,"Chelan County, WA","53007",78,531306,14.68,11.60,18.32
,"Clallam County, WA","53009",86,522625,16.46,13.16,20.32
,"Clark County, WA","53011",312,3266079,9.55,8.49,10.61
,"Cowlitz County, WA","53015",114,739111,15.42,12.59,18.26
,"Douglas County, WA","53017",17,289417,Unreliable,3.42,9.40
,"Ferry County, WA","53019",14,53379,Unreliable,14.34,44.01
,"Franklin County, WA","53021",58,635108,9.13,6.93,11.81
,"Grant County, WA","53025",74,662052,11.18,8.78,14.03
,"Grays Harbor County, WA","53027",110,506305,21.73,17.67,25.79
,"Island County, WA","53029",69,574065,12.02,9.35,15.21
,"Jefferson County, WA","53031",23,217093,10.59,6.72,15.90
,"King County, WA","53033",1320,15066105,8.76,8.29,9.23
,"Kitsap County, WA","53035",223,1840785,12.11,10.52,13.70
,"Kittitas County, WA","53037",32,313926,10.19,6.97,14.39
,"Klickitat County, WA","53039",26,150397,17.29,11.29,25.33
,"Lewis County, WA","53041",79,541668,14.58,11.55,18.18
,"Lincoln County, WA","53043",11,73480,Unreliable,7.47,26.79
,"Mason County, WA","53045",67,440414,15.21,11.79,19.32
,"Okanogan County, WA","53047",79,291670,27.09,21.44,33.76
,"Pacific County, WA","53049",29,149289,19.43,13.01,27.90
,"Pend Oreille County, WA","53051",16,92772,Unreliable,9.86,28.01
,"Pierce County, WA","53053",608,6029980,10.08,9.28,10.88
,"San Juan County, WA","53055",11,115906,Unreliable,4.74,16.98
,"Skagit County, WA","53057",117,867759,13.48,11.04,15.93
,"Skamania County, WA","53059",16,81307,Unreliable,11.25,31.96
,"Snohomish County, WA","53061",520,5504234,9.45,8.64,10.26
,"Spokane County, WA","53063",471,3497314,13.47,12.25,14.68
,"Stevens County, WA","53065",45,311023,14.47,10.55,19.36
,"Thurston County, WA","53067",202,1930540,10.46,9.02,11.91
,"Walla Walla County, WA","53071",56,422301,13.26,10.02,17.22
,"Whatcom County, WA","53073",141,1520124,9.28,7.74,10.81
,"Whitman County, WA","53075",19,339366,Unreliable,3.37,8.74
,"Yakima County, WA","53077",220,1745709,12.60,10.94,14.27
,"Berkeley County, WV","54003",49,795843,6.16,4.56,8.14
,"Boone County, WV","54005",14,159883,Unreliable,4.79,14.69
,"Cabell County, WV","54011",43,667200,6.44,4.66,8.68
,"Fayette County, WV","54019",37,308996,11.97,8.43,16.50
,"Greenbrier County, WV","54025",25,246624,10.14,6.56,14.96
,"Hampshire County, WV","54027",15,163575,Unreliable,5.13,15.12
,"Hancock County, WV","54029",11,207160,Unreliable,2.65,9.50
,"Harrison County, WV","54033",34,477468,7.12,4.93,9.95
,"Jefferson County, WV","54037",26,393931,6.60,4.31,9.67
,"Kanawha County, WV","54039",119,1297942,9.17,7.52,10.82
,"Lewis County, WV","54041",10,113780,Unreliable,4.21,16.16
,"Logan County, WV","54045",18,237293,Unreliable,4.50,11.99
,"McDowell County, WV","54047",19,134603,Unreliable,8.50,22.04
,"Marion County, WV","54049",26,395640,6.57,4.29,9.63
,"Mason County, WV","54053",15,188039,Unreliable,4.46,13.16
,"Mercer County, WV","54055",22,423043,5.20,3.26,7.87
,"Mineral County, WV","54057",10,191174,Unreliable,2.51,9.62
,"Mingo County, WV","54059",10,172891,Unreliable,2.77,10.64
,"Monongalia County, WV","54061",21,731657,2.87,1.78,4.39
,"Nicholas County, WV","54067",16,177078,Unreliable,5.16,14.67
,"Ohio County, WV","54069",16,297838,Unreliable,3.07,8.72
,"Preston County, WV","54077",12,236295,Unreliable,2.62,8.87
,"Putnam County, WV","54079",20,397133,5.04,3.08,7.78
,"Raleigh County, WV","54081",39,533822,7.31,5.20,9.99
,"Randolph County, WV","54083",19,203279,Unreliable,5.63,14.60
,"Summers County, WV","54089",12,91417,Unreliable,6.78,22.93
,"Wayne County, WV","54099",12,283560,Unreliable,2.19,7.39
,"Wood County, WV","54107",43,597726,7.19,5.21,9.69
,"Wyoming County, WV","54109",12,151921,Unreliable,4.08,13.80
,"Adams County, WI","55001",25,141453,17.67,11.44,26.09
,"Ashland County, WI","55003",15,110338,Unreliable,7.61,22.42
,"Barron County, WI","55005",34,317765,10.70,7.41,14.95
,"Brown County, WI","55009",104,1820347,5.71,4.62,6.81
,"Burnett County, WI","55013",15,107191,Unreliable,7.83,23.08
,"Calumet County, WI","55015",21,348738,6.02,3.73,9.20
,"Chippewa County, WI","55017",21,446378,4.70,2.91,7.19
,"Clark County, WI","55019",14,242202,Unreliable,3.16,9.70
,"Columbia County, WI","55021",35,399076,8.77,6.11,12.20
,"Dane County, WI","55025",165,3706614,4.45,3.77,5.13
,"Dodge County, WI","55027",48,616960,7.78,5.74,10.32
,"Door County, WI","55029",10,193564,Unreliable,2.48,9.50
,"Douglas County, WI","55031",27,304337,8.87,5.85,12.91
,"Dunn County, WI","55033",16,312820,Unreliable,2.92,8.31
,"Eau Claire County, WI","55035",43,720923,5.96,4.32,8.03
,"Fond du Lac County, WI","55039",51,716691,7.12,5.30,9.36
,"Grant County, WI","55043",15,362354,Unreliable,2.32,6.83
,"Green County, WI","55045",21,259154,8.10,5.02,12.39
,"Green Lake County, WI","55047",18,131961,Unreliable,8.08,21.56
,"Jackson County, WI","55053",10,144062,Unreliable,3.33,12.77
,"Jefferson County, WI","55055",27,592818,4.55,3.00,6.63
,"Juneau County, WI","55057",30,185320,16.19,10.92,23.11
,"Kenosha County, WI","55059",57,1179817,4.83,3.66,6.26
,"Kewaunee County, WI","55061",13,142982,Unreliable,4.84,15.55
,"La Crosse County, WI","55063",68,825578,8.24,6.40,10.44
,"Langlade County, WI","55067",11,135046,Unreliable,4.07,14.57
,"Lincoln County, WI","55069",21,196179,10.70,6.63,16.36
,"Manitowoc County, WI","55071",60,557386,10.76,8.21,13.86
,"Marathon County, WI","55073",67,949519,7.06,5.47,8.96
,"Marinette County, WI","55075",20,285377,7.01,4.28,10.82
,"Menominee County, WI","55078",11,31774,Unreliable,17.28,61.94
,"Milwaukee County, WI","55079",469,6667624,7.03,6.40,7.67
,"Monroe County, WI","55081",24,319778,7.51,4.81,11.17
,"Oconto County, WI","55083",14,262913,Unreliable,2.91,8.93
,"Oneida County, WI","55085",32,248739,12.86,8.80,18.16
,"Outagamie County, WI","55087",69,1291431,5.34,4.16,6.76
,"Ozaukee County, WI","55089",25,617485,4.05,2.62,5.98
,"Pierce County, WI","55093",12,291271,Unreliable,2.13,7.20
,"Polk County, WI","55095",31,304666,10.18,6.91,14.44
,"Portage County, WI","55097",28,493905,5.67,3.77,8.19
,"Racine County, WI","55101",98,1369390,7.16,5.81,8.72
,"Richland County, WI","55103",14,122495,Unreliable,6.25,19.18
,"Rock County, WI","55105",90,1133787,7.94,6.38,9.76
,"Rusk County, WI","55107",10,99455,Unreliable,4.82,18.49
,"St. Croix County, WI","55109",45,617315,7.29,5.32,9.75
,"Sauk County, WI","55111",32,446804,7.16,4.90,10.11
,"Sawyer County, WI","55113",17,115160,Unreliable,8.60,23.64
,"Shawano County, WI","55115",17,288218,Unreliable,3.44,9.44
,"Sheboygan County, WI","55117",88,807348,10.90,8.74,13.43
,"Trempealeau County, WI","55121",11,206837,Unreliable,2.65,9.52
,"Vernon County, WI","55123",10,214377,Unreliable,2.24,8.58
,"Vilas County, WI","55125",16,151404,Unreliable,6.04,17.16
,"Walworth County, WI","55127",69,722903,9.54,7.43,12.08
,"Washburn County, WI","55129",13,109936,Unreliable,6.30,20.22
,"Washington County, WI","55131",72,940788,7.65,5.99,9.64
,"Waukesha County, WI","55133",171,2791764,6.13,5.21,7.04
,"Waupaca County, WI","55135",42,361172,11.63,8.38,15.72
,"Waushara County, WI","55137",11,169777,Unreliable,3.23,11.59
,"Winnebago County, WI","55139",82,1191825,6.88,5.47,8.54
,"Wood County, WI","55141",38,513289,7.40,5.24,10.16
,"Albany County, WY","56001",21,267258,7.86,4.86,12.01
,"Campbell County, WY","56005",33,333242,9.90,6.82,13.91
,"Carbon County, WY","56007",13,107853,Unreliable,6.42,20.61
,"Converse County, WY","56009",14,98108,Unreliable,7.80,23.94
,"Fremont County, WY","56013",105,280853,37.39,30.24,44.54
,"Laramie County, WY","56021",89,684258,13.01,10.45,16.01
,"Lincoln County, WY","56023",19,133292,Unreliable,8.58,22.26
,"Natrona County, WY","56025",90,564334,15.95,12.82,19.60
,"Park County, WY","56029",20,204883,9.76,5.96,15.08
,"Platte County, WY","56031",10,60577,Unreliable,7.92,30.36
,"Sheridan County, WY","56033",30,210993,14.22,9.59,20.30
,"Sweetwater County, WY","56037",46,307966,14.94,10.94,19.92
,"Uinta County, WY","56041",17,144585,Unreliable,6.85,18.83
"---"
"Dataset: Underlying Cause of Death, 1999-2020"
"Query Parameters:"
"ICD-10 Codes: K70.0 (Alcoholic fatty liver); K70.1 (Alcoholic hepatitis); K70.2 (Alcoholic fibrosis and sclerosis of liver);"
"K70.3 (Alcoholic cirrhosis of liver); K70.4 (Alcoholic hepatic failure); K70.9 (Alcoholic liver disease, unspecified)"
"Year/Month: 2013; 2014; 2015; 2016; 2017; 2018; 2019"
"Group By: County"
"Show Totals: False"
"Show Zero Values: False"
"Show Suppressed: False"
"Calculate Rates Per: 100,000"
"Rate Options: Default intercensal populations for years 2001-2009 (except Infant Age Groups)"
"---"
"Help: See http://wonder.cdc.gov/wonder/help/ucd.html for more information."
"---"
"Query Date: Apr 4, 2026 8:46:10 PM"
"---"
"Suggested Citation: Centers for Disease Control and Prevention, National Center for Health Statistics. National Vital Statistics"
"System, Mortality 1999-2020 on CDC WONDER Online Database, released in 2021. Data are from the Multiple Cause of Death Files,"
"1999-2020, as compiled from data provided by the 57 vital statistics jurisdictions through the Vital Statistics Cooperative"
"Program. Accessed at http://wonder.cdc.gov/ucd-icd10.html on Apr 4, 2026 8:46:10 PM"
"---"
Messages:
"1. Rows with zero Deaths are hidden. Use Quick Options above to show zero rows."
"2. Rows with suppressed Deaths are hidden. Use Quick Options above to show suppressed rows."
"---"
Footnotes:
"1. Data are not available for this area for all of the requested years. See Caveats below for more information."
"2. Data discontinuity due to county line boundary changes in requested years. See Caveats below for more information."
"---"
Caveats:
"1. As of April 3, 2017, the underlying cause of death has been revised for 125 deaths in 2014. More information:"
"http://wonder.cdc.gov/wonder/help/ucd.html#2014-Revision."
"2. Data for Prince of Wales-Hyder Census Area, AK (FIPS code 02198), Hoonah-Angoon Census Area, AK (FIPS code 02105), Skagway"
"Municipality, AK (FIPS code 02230), Petersburg Borough/Census Area, AK (FIPS code 02195) and Wrangell City and Borough, AK (FIPS"
"code 02275) are only available for 2014 and later; for computational purposes, counts and population estimates for 2013 and"
"earlier are set to zero. Thus, counts and rates shown in multi-year requests for this entity do not include any data for years"
"before 2014, only data for 2014 and later. More information: http://wonder.cdc.gov/wonder/help/ucd.html#Alaska2014."
"3. Data for Prince of Wales-Outer Ketchikan Census Area, AK (FIPS code 02201), Skagway-Hoonah-Angoon Census Area, AK (FIPS code"
"02232) and Wrangell-Petersburg Census Area, AK (FIPS code 02280) are only available for 2013 and earlier; for computational"
"purposes, counts and population estimates for 2014 and later are set to zero. Thus, counts and rates shown in multi-year"
"requests for this entity do not include any data for years after 2013, only data for 2013 and earlier. More information:"
"http://wonder.cdc.gov/wonder/help/ucd.html#Alaska2014."
"4. Data for Bedford city, Va. (FIPS code 51515) are only available for 2013 and earlier; for computational purposes, counts and"
"population estimates for 2014 and later are set to zero. Thus, counts and rates shown in multi-year requests for this entity do"
"not include any data for years after 2014, only data for 2013 and earlier. More information:"
"http://wonder.cdc.gov/wonder/help/ucd.html#Bedford."
"5. There is a discontinuity in the mortality and population data for Bedford County (FIPS code 51019) between years 2013 and"
"2014. The discontinuity occurs because Bedford City, Virginia (FIPS code 51515), formerly an independent city, merged with"
"Bedford County (FIPS code 51019) on July 1, 2013. Beginning in 2014, deaths and population counts for Bedford City, Virginia"
"(FIPS code 51515) are included in Bedford County (FIPS code 51019)."
"6. Death rates for Clifton Forge city, Virginia (FIPS code 51560) are available only for 1999-2000. For 2001 and beyond, death"
"counts and population estimates for Clifton Forge city have been combined with those for Alleghany county, Virginia (FIPS code"
"51005). Death counts and population estimates for this entity from multi-year requests, only reflect data from 1999 and 2000;"
"for 2001 and beyond they have been set to zero. More information: http://wonder.cdc.gov/wonder/help/ucd.html#Clifton Forge."
"7. Deaths and population estimates are shown separately from the adjacent counties for Carson City, Nevada (FIPS code 32510)."
"8. Deaths and population estimates are reported separately for Baltimore City (FIPS code 24510) and Baltimore county (FIPS code"
"24005)."
"9. Deaths and population estimates are reported separately for St. Louis City (FIPS code 29510) and county (FIPS code 29189)."
"10. Data are Suppressed when the data meet the criteria for confidentiality constraints. More information:"
"http://wonder.cdc.gov/wonder/help/ucd.html#Assurance of Confidentiality."
"11. Death rates are flagged as Unreliable when the rate is calculated with a numerator of 20 or less. More information:"
"http://wonder.cdc.gov/wonder/help/ucd.html#Unreliable."
"12. The method used to calculate 95% confidence intervals is documented here: More information:"
"http://wonder.cdc.gov/wonder/help/ucd.html#Confidence-Intervals."
"13. The population figures for year 2020 are bridged-race estimates of the July 1 resident population, from the Vintage 2020"
"postcensal series released by NCHS on September 22, 2021. The population figures for year 2019 are bridged-race estimates of the"
"July 1 resident population, from the Vintage 2019 postcensal series released by NCHS on July 9, 2020. The population figures for"
"year 2018 are bridged-race estimates of the July 1 resident population, from the Vintage 2018 postcensal series released by NCHS"
"on June 25, 2019. The population figures for year 2017 are bridged-race estimates of the July 1 resident population, from the"
"Vintage 2017 postcensal series released by NCHS on June 27, 2018. The population figures for year 2016 are bridged-race"
"estimates of the July 1 resident population, from the Vintage 2016 postcensal series released by NCHS on June 26, 2017. The"
"population figures for year 2015 are bridged-race estimates of the July 1 resident population, from the Vintage 2015 postcensal"
"series released by NCHS on June 28, 2016. The population figures for year 2014 are bridged-race estimates of the July 1 resident"
"population, from the Vintage 2014 postcensal series released by NCHS on June 30, 2015. The population figures for year 2013 are"
"bridged-race estimates of the July 1 resident population, from the Vintage 2013 postcensal series released by NCHS on June 26,"
"2014. The population figures for year 2012 are bridged-race estimates of the July 1 resident population, from the Vintage 2012"
"postcensal series released by NCHS on June 13, 2013. The population figures for year 2011 are bridged-race estimates of the July"
"1 resident population, from the Vintage 2011 postcensal series released by NCHS on July 18, 2012. Population figures for 2010"
"are April 1 Census counts. The population figures for years 2001 - 2009 are bridged-race estimates of the July 1 resident"
"population, from the revised intercensal county-level 2000 - 2009 series released by NCHS on October 26, 2012. Population"
"figures for 2000 are April 1 Census counts. Population figures for 1999 are from the 1990-1999 intercensal series of July 1"
"estimates. Population figures for the infant age groups are the number of live births. <br/><b>Note:</b> Rates and population"
"figures for years 2001 - 2009 differ slightly from previously published reports, due to use of the population estimates which"
"were available at the time of release."
"14. The population figures used in the calculation of death rates for the age group 'under 1 year' are the estimates of the"
"resident population that is under one year of age. More information: http://wonder.cdc.gov/wonder/help/ucd.html#Age Group."
"15. Changes to cause of death classification affect reporting trends. More information:"
"http://wonder.cdc.gov/wonder/help/ucd.html#ICD-10 Changes."
